# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.990770 eV
#    Energy (eV)      DOS 
         -9.04922998          3.91674089
         -9.04722998          4.07170907
         -9.04522998          4.22760370
         -9.04322998          4.38409493
         -9.04122998          4.54084062
         -9.03922998          4.69748760
         -9.03722998          4.85367289
         -9.03522998          5.00902505
         -9.03322998          5.16316564
         -9.03122998          5.31571063
         -9.02922998          5.46627202
         -9.02722998          5.61445939
         -9.02522998          5.75988152
         -9.02322998          5.90214809
         -9.02122998          6.04087136
         -9.01922998          6.17566783
         -9.01722998          6.30616000
         -9.01522998          6.43197799
         -9.01322998          6.55276128
         -9.01122998          6.66816033
         -9.00922998          6.77783821
         -9.00722998          6.88147211
         -9.00522998          6.97875494
         -9.00322998          7.06939670
         -9.00122998          7.15312587
         -8.99922998          7.22969074
         -8.99722998          7.29886055
         -8.99522998          7.36042662
         -8.99322998          7.41420338
         -8.99122998          7.46002920
         -8.98922998          7.49776719
         -8.98722998          7.52730588
         -8.98522998          7.54855968
         -8.98322998          7.56146934
         -8.98122998          7.56600220
         -8.97922998          7.56215230
         -8.97722998          7.54994040
         -8.97522998          7.52941383
         -8.97322998          7.50064625
         -8.97122998          7.46373721
         -8.96922998          7.41881167
         -8.96722998          7.36601928
         -8.96522998          7.30553365
         -8.96322998          7.23755146
         -8.96122998          7.16229140
         -8.95922998          7.07999313
         -8.95722998          6.99091602
         -8.95522998          6.89533788
         -8.95322998          6.79355357
         -8.95122998          6.68587359
         -8.94922998          6.57262251
         -8.94722998          6.45413745
         -8.94522998          6.33076647
         -8.94322998          6.20286692
         -8.94122998          6.07080382
         -8.93922998          5.93494814
         -8.93722998          5.79567519
         -8.93522998          5.65336292
         -8.93322998          5.50839032
         -8.93122998          5.36113576
         -8.92922998          5.21197549
         -8.92722998          5.06128208
         -8.92522998          4.90942295
         -8.92322998          4.75675899
         -8.92122998          4.60364324
         -8.91922998          4.45041961
         -8.91722998          4.29742173
         -8.91522998          4.14497185
         -8.91322998          3.99337989
         -8.91122998          3.84294250
         -8.90922998          3.69394231
         -8.90722998          3.54664717
         -8.90522998          3.40130964
         -8.90322998          3.25816639
         -8.90122998          3.11743791
         -8.89922998          2.97932812
         -8.89722998          2.84402424
         -8.89522998          2.71169663
         -8.89322998          2.58249881
         -8.89122998          2.45656754
         -8.88922998          2.33402291
         -8.88722998          2.21496868
         -8.88522998          2.09949250
         -8.88322998          1.98766633
         -8.88122998          1.87954687
         -8.87922998          1.77517609
         -8.87722998          1.67458174
         -8.87522998          1.57777798
         -8.87322998          1.48476601
         -8.87122998          1.39553475
         -8.86922998          1.31006153
         -8.86722998          1.22831285
         -8.86522998          1.15024509
         -8.86322998          1.07580530
         -8.86122998          1.00493191
         -8.85922998          0.93755557
         -8.85722998          0.87359985
         -8.85522998          0.81298203
         -8.85322998          0.75561382
         -8.85122998          0.70140210
         -8.84922998          0.65024964
         -8.84722998          0.60205577
         -8.84522998          0.55671701
